Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/30/22,AQS,60371701,2,23.8,ppb,22,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/31/22,AQS,60371701,2,13.4,ppb,12,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/1/22,AQS,60371701,2,24.4,ppb,23,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/2/22,AQS,60371701,2,26.5,ppb,25,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/3/22,AQS,60371701,2,11.8,ppb,10,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/4/22,AQS,60371701,2,32.1,ppb,30,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/5/22,AQS,60371701,2,33.6,ppb,31,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/6/22,AQS,60371701,2,40.6,ppb,38,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/7/22,AQS,60371701,2,37.9,ppb,35,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/8/22,AQS,60371701,2,37.7,ppb,35,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/9/22,AQS,60371701,2,36.4,ppb,34,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/10/22,AQS,60371701,2,7.3,ppb,7,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/11/22,AQS,60371701,2,11.1,ppb,10,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/12/22,AQS,60371701,2,25.2,ppb,24,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/13/22,AQS,60371701,2,35,ppb,33,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/14/22,AQS,60371701,2,33.8,ppb,31,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/15/22,AQS,60371701,2,30.2,ppb,28,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/16/22,AQS,60371701,2,19.1,ppb,18,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/17/22,AQS,60371701,2,20.2,ppb,19,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/18/22,AQS,60371701,2,27.1,ppb,25,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/19/22,AQS,60371701,2,31.9,ppb,29,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/20/22,AQS,60371701,2,21.5,ppb,20,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/21/22,AQS,60371701,2,24.4,ppb,23,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/22/22,AQS,60371701,2,19.8,ppb,18,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/23/22,AQS,60371701,2,27.6,ppb,25,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/24/22,AQS,60371701,2,24.2,ppb,23,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/25/22,AQS,60371701,2,35.5,ppb,33,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/26/22,AQS,60371701,2,44.7,ppb,42,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/27/22,AQS,60371701,2,21.5,ppb,20,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/28/22,AQS,60371701,2,14.9,ppb,13,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/29/22,AQS,60371701,2,26.9,ppb,25,Pomona,22,92,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/30/22,AQS,60371701,2,32.1,ppb,30,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/1/22,AQS,60371701,2,15.3,ppb,14,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/2/22,AQS,60371701,2,14.1,ppb,13,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/3/22,AQS,60371701,2,26.1,ppb,25,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/4/22,AQS,60371701,2,31.3,ppb,29,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/5/22,AQS,60371701,2,36.3,ppb,34,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/6/22,AQS,60371701,2,40.9,ppb,38,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/7/22,AQS,60371701,2,15.5,ppb,14,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/8/22,AQS,60371701,2,5.9,ppb,5,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/9/22,AQS,60371701,2,15.4,ppb,14,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/10/22,AQS,60371701,2,31,ppb,29,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/11/22,AQS,60371701,2,26.4,ppb,25,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/12/22,AQS,60371701,2,42.9,ppb,40,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/13/22,AQS,60371701,2,42.3,ppb,40,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/14/22,AQS,60371701,2,41.5,ppb,39,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/15/22,AQS,60371701,2,35.6,ppb,33,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/16/22,AQS,60371701,2,13.9,ppb,12,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/17/22,AQS,60371701,2,15.1,ppb,14,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/18/22,AQS,60371701,2,13.6,ppb,12,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/19/22,AQS,60371701,2,12.7,ppb,11,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/20/22,AQS,60371701,2,11.6,ppb,10,Pomona,21,88,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/21/22,AQS,60371701,2,8,ppb,8,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/22/22,AQS,60371701,2,11.4,ppb,10,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/23/22,AQS,60371701,2,12.4,ppb,11,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/24/22,AQS,60371701,2,17.2,ppb,16,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/25/22,AQS,60371701,2,29.9,ppb,27,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/26/22,AQS,60371701,2,17.2,ppb,16,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/27/22,AQS,60371701,2,12,ppb,11,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/28/22,AQS,60371701,2,10.1,ppb,9,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/29/22,AQS,60371701,2,7.6,ppb,7,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/30/22,AQS,60371701,2,12.1,ppb,11,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/31/22,AQS,60371701,2,27.4,ppb,25,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/1/22,AQS,60371701,2,34.4,ppb,32,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/2/22,AQS,60371701,2,19.1,ppb,18,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/3/22,AQS,60371701,2,13.2,ppb,12,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/4/22,AQS,60371701,2,10.5,ppb,9,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/5/22,AQS,60371701,2,8.1,ppb,8,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/6/22,AQS,60371701,2,11.4,ppb,10,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/7/22,AQS,60371701,2,15,ppb,14,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/8/22,AQS,60371701,2,15.2,ppb,14,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/9/22,AQS,60371701,2,16.7,ppb,15,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/10/22,AQS,60371701,2,34.3,ppb,32,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/11/22,AQS,60371701,2,22.6,ppb,21,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/12/22,AQS,60371701,2,15.2,ppb,14,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/13/22,AQS,60371701,2,8.3,ppb,8,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/14/22,AQS,60371701,2,13.4,ppb,12,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/15/22,AQS,60371701,2,19.2,ppb,18,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/16/22,AQS,60371701,2,14.7,ppb,13,Pomona,21,88,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/17/22,AQS,60371701,2,13.4,ppb,12,Pomona,23,96,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/18/22,AQS,60371701,2,10.8,ppb,9,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/19/22,AQS,60371701,2,15.4,ppb,14,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/20/22,AQS,60371701,2,33,ppb,31,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/23/22,AQS,60371701,2,36.5,ppb,34,Pomona,18,75,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/24/22,AQS,60371701,2,41.1,ppb,39,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/25/22,AQS,60371701,2,35.5,ppb,33,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/26/22,AQS,60371701,2,24.2,ppb,23,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/27/22,AQS,60371701,2,38.3,ppb,36,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/28/22,AQS,60371701,2,46.8,ppb,43,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/29/22,AQS,60371701,2,30.8,ppb,28,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/30/22,AQS,60371701,2,23.7,ppb,22,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/1/22,AQS,60372005,1,32.9,ppb,30,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/2/22,AQS,60372005,1,36.9,ppb,34,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/3/22,AQS,60372005,1,37.2,ppb,35,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/4/22,AQS,60372005,1,41.4,ppb,39,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/5/22,AQS,60372005,1,55.2,ppb,52,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/6/22,AQS,60372005,1,65.9,ppb,63,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/7/22,AQS,60372005,1,43.1,ppb,41,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/8/22,AQS,60372005,1,35.1,ppb,33,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/9/22,AQS,60372005,1,36.2,ppb,34,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/10/22,AQS,60372005,1,39.1,ppb,37,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/11/22,AQS,60372005,1,50.2,ppb,47,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/12/22,AQS,60372005,1,45.7,ppb,42,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/13/22,AQS,60372005,1,44.5,ppb,42,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/14/22,AQS,60372005,1,58.3,ppb,55,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/15/22,AQS,60372005,1,43.3,ppb,41,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/16/22,AQS,60372005,1,31.8,ppb,29,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/17/22,AQS,60372005,1,32.1,ppb,30,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/18/22,AQS,60372005,1,15.9,ppb,14,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/19/22,AQS,60372005,1,34,ppb,32,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/20/22,AQS,60372005,1,39.3,ppb,37,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/21/22,AQS,60372005,1,33.2,ppb,31,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/22/22,AQS,60372005,1,12.1,ppb,11,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/23/22,AQS,60372005,1,35,ppb,33,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/24/22,AQS,60372005,1,38.1,ppb,36,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/25/22,AQS,60372005,1,38.5,ppb,36,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/26/22,AQS,60372005,1,40.5,ppb,38,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/27/22,AQS,60372005,1,44.4,ppb,42,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/28/22,AQS,60372005,1,45.6,ppb,42,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/29/22,AQS,60372005,1,45.1,ppb,42,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/30/22,AQS,60372005,1,38.8,ppb,36,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
1/31/22,AQS,60372005,1,43.1,ppb,41,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/1/22,AQS,60372005,1,36.5,ppb,34,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/2/22,AQS,60372005,1,44.5,ppb,42,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/3/22,AQS,60372005,1,42.4,ppb,40,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/4/22,AQS,60372005,1,41,ppb,39,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/5/22,AQS,60372005,1,42.1,ppb,40,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/6/22,AQS,60372005,1,45.2,ppb,42,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/7/22,AQS,60372005,1,39.1,ppb,37,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/8/22,AQS,60372005,1,46.9,ppb,43,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/9/22,AQS,60372005,1,44.4,ppb,42,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/10/22,AQS,60372005,1,44.3,ppb,42,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
2/11/22,AQS,60372005,1,47.3,ppb,44,Pasadena,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1326,-118.1272
